LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1670854090.348268,140495.000,21220,2,MZ,1,100,88
1670854090.393683,140539.000,21220,2,MZ,1,100,88
1670854090.433594,140577.667,21236,3,MZ,1,100,86
1670854090.473505,140616.333,21236,3,MZ,1,100,88
1670854090.513415,140655.000,21236,3,MZ,1,100,88
1670854090.553670,140694.000,21256,2,MZ,1,100,89
1670854090.593925,140733.000,21256,2,MZ,1,100,88
1670854090.634867,140772.667,21270,3,MZ,1,100,87
1670854090.675810,140812.333,21270,3,MZ,1,100,88
1670854090.716753,140852.000,21270,3,MZ,1,100,88
1670854090.755975,140890.000,21287,2,MZ,1,100,88
1670854090.795198,140928.000,21287,2,MZ,1,100,87
1670854090.835109,140966.667,21304,3,MZ,1,100,88
1670854090.875019,141005.333,21304,3,MZ,1,100,88
1670854090.914930,141044.000,21304,3,MZ,1,100,89
1670854090.954840,141082.667,21321,3,MZ,1,100,88
1670854090.994751,141121.333,21321,3,MZ,1,100,89
1670854091.034662,141160.000,21321,3,MZ,1,100,87
1670854091.074916,141199.000,21337,2,MZ,1,100,87
1670854091.115171,141238.000,21337,2,MZ,1,100,88
1670854091.154737,141276.333,21353,3,MZ,1,100,88
1670854091.194304,141314.667,21353,3,MZ,1,100,88
1670854091.233871,141353.000,21353,3,MZ,1,100,88
1670854091.274642,141392.500,21369,2,MZ,1,100,88
1670854091.315412,141432.000,21369,2,MZ,1,100,88
1670854091.355323,141470.667,21386,3,MZ,1,100,89
1670854091.395233,141509.333,21386,3,MZ,1,100,87
1670854091.435144,141548.000,21386,3,MZ,1,100,88
1670854091.482624,141594.000,21403,2,MZ,1,100,88
1670854091.530104,141640.000,21403,2,MZ,1,100,88
1670854091.570014,141678.667,21421,3,MZ,1,100,87
1670854091.609925,141717.333,21421,3,MZ,1,100,88
1670854091.649836,141756.000,21421,3,MZ,1,100,88
1670854091.689574,141794.500,21436,2,MZ,1,100,89
1670854091.729313,141833.000,21436,2,MZ,1,100,90
1670854091.768191,141870.667,21459,3,MZ,1,100,90
1670854091.807070,141908.333,21459,3,MZ,1,100,88
1670854091.845948,141946.000,21459,3,MZ,1,100,88
1670854091.885859,141984.667,21475,3,MZ,1,100,88
1670854091.925769,142023.333,21475,3,MZ,1,100,87
1670854091.965680,142062.000,21475,3,MZ,1,100,88
1670854092.005935,142101.000,21492,3,MZ,1,100,88
1670854092.046189,142140.000,21492,3,MZ,1,100,87
1670854092.086444,142179.000,21492,3,MZ,1,100,87
1670854092.127731,142219.000,21506,2,MZ,1,100,88
1670854092.169018,142259.000,21506,2,MZ,1,100,88
1670854092.208928,142297.667,21524,3,MZ,1,100,87
1670854092.248839,142336.333,21524,3,MZ,1,100,89
1670854092.288749,142375.000,21524,3,MZ,1,100,87
1670854092.328488,142413.500,21540,2,MZ,1,100,88
1670854092.368227,142452.000,21540,2,MZ,1,100,87
1670854092.407449,142490.000,21557,3,MZ,1,100,88
1670854092.446672,142528.000,21557,3,MZ,1,100,87
1670854092.485894,142566.000,21557,3,MZ,1,100,88
1670854092.525805,142604.667,21576,3,MZ,1,100,87
1670854092.565716,142643.333,21576,3,MZ,1,100,89
1670854092.605626,142682.000,21576,3,MZ,1,100,88
1670854092.652590,142727.500,21591,2,MZ,1,100,88
1670854092.699554,142773.000,21591,2,MZ,1,100,87
1670854092.739292,142811.500,21607,2,MZ,1,100,87
1670854092.779031,142850.000,21607,2,MZ,1,100,87
1670854092.818597,142888.333,21625,3,MZ,1,100,88
1670854092.858164,142926.667,21625,3,MZ,1,100,87
1670854092.897731,142965.000,21625,3,MZ,1,100,88
1670854092.938329,143004.333,21641,3,MZ,1,100,88
1670854092.978928,143043.667,21641,3,MZ,1,100,87
1670854093.019527,143083.000,21641,3,MZ,1,100,89
1670854093.059437,143121.667,21658,3,MZ,1,100,89
1670854093.099348,143160.333,21658,3,MZ,1,100,88
1670854093.139259,143199.000,21658,3,MZ,1,100,88
1670854093.179513,143238.000,21673,2,MZ,1,100,88
1670854093.219768,143277.000,21673,2,MZ,1,100,88
1670854093.258991,143315.000,21690,3,MZ,1,100,88
1670854093.298213,143353.000,21690,3,MZ,1,100,87
1670854093.337435,143391.000,21690,3,MZ,1,100,88
1670854093.377346,143429.667,21706,3,MZ,1,100,88
1670854093.417257,143468.333,21706,3,MZ,1,100,88
1670854093.457167,143507.000,21706,3,MZ,1,100,88
1670854093.497422,143546.000,21724,2,MZ,1,100,87
1670854093.537677,143585.000,21724,2,MZ,1,100,87
1670854093.578619,143624.667,21742,3,MZ,1,100,88
1670854093.619562,143664.333,21742,3,MZ,1,100,88
1670854093.660505,143704.000,21742,3,MZ,1,100,87
1670854093.700243,143742.500,21757,2,MZ,1,100,88
1670854093.739982,143781.000,21757,2,MZ,1,100,88
1670854093.784365,143824.000,21774,3,MZ,1,100,87
1670854093.828749,143867.000,21774,3,MZ,1,100,87
1670854093.873132,143910.000,21774,3,MZ,1,100,87
1670854093.912355,143948.000,21791,2,MZ,1,100,87
1670854093.951577,143986.000,21791,2,MZ,1,100,88
1670854093.991144,144024.333,21807,3,MZ,1,100,88
1670854094.030710,144062.667,21807,3,MZ,1,100,88
1670854094.070277,144101.000,21807,3,MZ,1,100,87
1670854094.110532,144140.000,21822,2,MZ,1,100,88
1670854094.150786,144179.000,21822,2,MZ,1,100,88
1670854094.190697,144217.667,21839,3,MZ,1,100,87
1670854094.230608,144256.333,21839,3,MZ,1,100,88
1670854094.270518,144295.000,21839,3,MZ,1,100,87
1670854094.310429,144333.667,21856,3,MZ,1,100,88
1670854094.350339,144372.333,21856,3,MZ,1,100,88
1670854094.390250,144411.000,21856,3,MZ,1,100,88
1670854094.430505,144450.000,21872,2,MZ,1,100,88
1670854094.470759,144489.000,21872,2,MZ,1,100,87
1670854094.511014,144528.000,21892,3,MZ,1,100,88
1670854094.551269,144567.000,21892,3,MZ,1,100,87
1670854094.591523,144606.000,21892,3,MZ,1,100,88
1670854094.631262,144644.500,21906,2,MZ,1,100,87
1670854094.671000,144683.000,21906,2,MZ,1,100,88
1670854094.710223,144721.000,21923,3,MZ,1,100,88
1670854094.749445,144759.000,21923,3,MZ,1,100,88
1670854094.788668,144797.000,21923,3,MZ,1,100,88
1670854094.828579,144835.667,21940,3,MZ,1,100,88
1670854094.868489,144874.333,21940,3,MZ,1,100,88
1670854094.908400,144913.000,21940,3,MZ,1,100,87
1670854094.954848,144958.000,21957,2,MZ,1,100,88
1670854095.001295,145003.000,21957,2,MZ,1,100,88
1670854095.041550,145042.000,21972,2,MZ,1,100,87
1670854095.081805,145081.000,21972,2,MZ,1,100,89
1670854095.121371,145119.333,21989,3,MZ,1,100,88
1670854095.160938,145157.667,21989,3,MZ,1,100,88
1670854095.200504,145196.000,21989,3,MZ,1,100,88
1670854095.240071,145234.333,22005,3,MZ,1,100,88
1670854095.279638,145272.667,22005,3,MZ,1,100,87
1670854095.319204,145311.000,22005,3,MZ,1,100,88
1670854095.358771,145349.333,22022,3,MZ,1,100,89
1670854095.398337,145387.667,22022,3,MZ,1,100,88
1670854095.437904,145426.000,22022,3,MZ,1,100,87
1670854095.478158,145465.000,22039,2,MZ,1,100,87
1670854095.518413,145504.000,22039,2,MZ,1,100,88
1670854095.558324,145542.667,22056,3,MZ,1,100,87
1670854095.598234,145581.333,22056,3,MZ,1,100,87
1670854095.638145,145620.000,22056,3,MZ,1,100,88
1670854095.677883,145658.500,22072,2,MZ,1,100,88
1670854095.717622,145697.000,22072,2,MZ,1,100,88
1670854095.757533,145735.667,22090,3,MZ,1,100,89
1670854095.797443,145774.333,22090,3,MZ,1,100,87
1670854095.837354,145813.000,22090,3,MZ,1,100,88
1670854095.876920,145851.333,22106,3,MZ,1,100,88
1670854095.916487,145889.667,22106,3,MZ,1,100,88
1670854095.956054,145928.000,22106,3,MZ,1,100,89
1670854095.995792,145966.500,22123,2,MZ,1,100,88
1670854096.035531,146005.000,22123,2,MZ,1,100,88
1670854096.082494,146050.500,22137,2,MZ,1,100,88
1670854096.129458,146096.000,22137,2,MZ,1,100,88
1670854096.169025,146134.333,22155,3,MZ,1,100,88
1670854096.208591,146172.667,22155,3,MZ,1,100,87
1670854096.248158,146211.000,22155,3,MZ,1,100,88
1670854096.288069,146249.667,22171,3,MZ,1,100,88
1670854096.327979,146288.333,22171,3,MZ,1,100,87
1670854096.367890,146327.000,22171,3,MZ,1,100,88
1670854096.408144,146366.000,22188,2,MZ,1,100,88
1670854096.448399,146405.000,22188,2,MZ,1,100,88
1670854096.488310,146443.667,22206,3,MZ,1,100,88
1670854096.528220,146482.333,22206,3,MZ,1,100,87
1670854096.568131,146521.000,22206,3,MZ,1,100,88
1670854096.608042,146559.667,22222,3,MZ,1,100,87
1670854096.647952,146598.333,22222,3,MZ,1,100,88
1670854096.687863,146637.000,22222,3,MZ,1,100,87
1670854096.727085,146675.000,22238,2,MZ,1,100,89
1670854096.766308,146713.000,22238,2,MZ,1,100,88
1670854096.805875,146751.333,22256,3,MZ,1,100,88
1670854096.845441,146789.667,22256,3,MZ,1,100,88
1670854096.885008,146828.000,22256,3,MZ,1,100,87
1670854096.925262,146867.000,22272,2,MZ,1,100,86
1670854096.965517,146906.000,22272,2,MZ,1,100,88
1670854097.005359,146944.600,22295,5,MZ,1,100,88
1670854097.045201,146983.200,22295,5,MZ,1,100,88
1670854097.085042,147021.800,22295,5,MZ,1,100,87
1670854097.124884,147060.400,22295,5,MZ,1,100,88
1670854097.164726,147099.000,22295,5,MZ,1,100,87
1670854097.204981,147138.000,22312,2,MZ,1,100,88
1670854097.245235,147177.000,22312,2,MZ,1,100,88
1670854097.289619,147220.000,22328,3,MZ,1,100,87
1670854097.334002,147263.000,22328,3,MZ,1,100,88
1670854097.378386,147306.000,22328,3,MZ,1,100,89
1670854097.417952,147344.333,22343,3,MZ,1,100,88
1670854097.457519,147382.667,22343,3,MZ,1,100,88
1670854097.497085,147421.000,22343,3,MZ,1,100,88
1670854097.537856,147460.500,22362,2,MZ,1,100,88
1670854097.578627,147500.000,22362,2,MZ,1,100,87
1670854097.618537,147538.667,22379,3,MZ,1,100,88
1670854097.658448,147577.333,22379,3,MZ,1,100,88
1670854097.698359,147616.000,22379,3,MZ,1,100,87
1670854097.738613,147655.000,22395,2,MZ,1,100,88
1670854097.778868,147694.000,22395,2,MZ,1,100,88
1670854097.818779,147732.667,22413,3,MZ,1,100,88
1670854097.858689,147771.333,22413,3,MZ,1,100,88
1670854097.898600,147810.000,22413,3,MZ,1,100,89
1670854097.938166,147848.333,22427,3,MZ,1,100,87
1670854097.977733,147886.667,22427,3,MZ,1,100,87
1670854098.017299,147925.000,22427,3,MZ,1,100,88
1670854098.057038,147963.500,22444,2,MZ,1,100,86
1670854098.096776,148002.000,22444,2,MZ,1,100,87
1670854098.136687,148040.667,22461,3,MZ,1,100,88
1670854098.176598,148079.333,22461,3,MZ,1,100,88
1670854098.216508,148118.000,22461,3,MZ,1,100,88
1670854098.256075,148156.333,22478,3,MZ,1,100,89
1670854098.295642,148194.667,22478,3,MZ,1,100,88
1670854098.335208,148233.000,22478,3,MZ,1,100,87
1670854098.382172,148278.500,22492,2,MZ,1,100,86
1670854098.429136,148324.000,22492,2,MZ,1,100,89
1670854098.468358,148362.000,22510,2,MZ,1,100,88
1670854098.507581,148400.000,22510,2,MZ,1,100,90
1670854098.547491,148438.667,22528,3,MZ,1,100,87
1670854098.587402,148477.333,22528,3,MZ,1,100,89
1670854098.627312,148516.000,22528,3,MZ,1,100,86
1670854098.667223,148554.667,22545,3,MZ,1,100,86
1670854098.707134,148593.333,22545,3,MZ,1,100,88
1670854098.747044,148632.000,22545,3,MZ,1,100,88
1670854098.787299,148671.000,22562,2,MZ,1,100,88
1670854098.827554,148710.000,22562,2,MZ,1,100,87
1670854098.867120,148748.333,22577,3,MZ,1,100,86
1670854098.906687,148786.667,22577,3,MZ,1,100,88
1670854098.946254,148825.000,22577,3,MZ,1,100,88
1670854098.987024,148864.500,22593,2,MZ,1,100,87
1670854099.027795,148904.000,22593,2,MZ,1,100,88
1670854099.067706,148942.667,22610,3,MZ,1,100,88
1670854099.107616,148981.333,22610,3,MZ,1,100,87
1670854099.147527,149020.000,22610,3,MZ,1,100,89
1670854099.187575,149058.800,22627,5,MZ,1,100,88
1670854099.227623,149097.600,22627,5,MZ,1,100,88
1670854099.267672,149136.400,22627,5,MZ,1,100,88
1670854099.307720,149175.200,22627,5,MZ,1,100,88
1670854099.347768,149214.000,22627,5,MZ,1,100,87
1670854099.387506,149252.500,22644,2,MZ,1,100,88
1670854099.427245,149291.000,22644,2,MZ,1,100,86
1670854099.470940,149333.333,22661,3,MZ,1,100,87
1670854099.514636,149375.667,22661,3,MZ,1,100,87
1670854099.558331,149418.000,22661,3,MZ,1,100,88
1670854099.598586,149457.000,22680,2,MZ,1,100,90
1670854099.638840,149496.000,22680,2,MZ,1,100,87
1670854099.679095,149535.000,22694,3,MZ,1,100,88
1670854099.719350,149574.000,22694,3,MZ,1,100,86
1670854099.759604,149613.000,22694,3,MZ,1,100,87
1670854099.800375,149652.500,22712,2,MZ,1,100,89
1670854099.841146,149692.000,22712,2,MZ,1,100,88
1670854099.881056,149730.667,22728,3,MZ,1,100,88
1670854099.920967,149769.333,22728,3,MZ,1,100,87
1670854099.960878,149808.000,22728,3,MZ,1,100,87
1670854100.000788,149846.667,22745,3,MZ,1,100,88
1670854100.040699,149885.333,22745,3,MZ,1,100,88
1670854100.080610,149924.000,22745,3,MZ,1,100,87
1670854100.120864,149963.000,22762,2,MZ,1,100,88
1670854100.161119,150002.000,22762,2,MZ,1,100,88
1670854100.201030,150040.667,22777,3,MZ,1,100,87
1670854100.240940,150079.333,22777,3,MZ,1,100,88
1670854100.280851,150118.000,22777,3,MZ,1,100,87
1670854100.319557,150155.500,22793,2,MZ,1,100,87
1670854100.358263,150193.000,22793,2,MZ,1,100,88
1670854100.399206,150232.667,22810,3,MZ,1,100,87
1670854100.440149,150272.333,22810,3,MZ,1,100,87
1670854100.481092,150312.000,22810,3,MZ,1,100,87
1670854100.521003,150350.667,22829,3,MZ,1,100,87
1670854100.560913,150389.333,22829,3,MZ,1,100,87
1670854100.600824,150428.000,22829,3,MZ,1,100,87
1670854100.648304,150474.000,22845,2,MZ,1,100,88
1670854100.695784,150520.000,22845,2,MZ,1,100,88
1670854100.735006,150558.000,22860,2,MZ,1,100,88
1670854100.774229,150596.000,22860,2,MZ,1,100,88
1670854100.814139,150634.667,22878,3,MZ,1,100,86
1670854100.854050,150673.333,22878,3,MZ,1,100,88
1670854100.893960,150712.000,22878,3,MZ,1,100,88
1670854100.933527,150750.333,22894,3,MZ,1,100,88
1670854100.973094,150788.667,22894,3,MZ,1,100,87
1670854101.012660,150827.000,22894,3,MZ,1,100,87
1670854101.052915,150866.000,22911,2,MZ,1,100,88
1670854101.093169,150905.000,22911,2,MZ,1,100,88
1670854101.133080,150943.667,22926,3,MZ,1,100,87
1670854101.172991,150982.333,22926,3,MZ,1,100,88
1670854101.212901,151021.000,22926,3,MZ,1,100,89
1670854101.253672,151060.500,22943,2,MZ,1,100,89
1670854101.294443,151100.000,22943,2,MZ,1,100,87
1670854101.334353,151138.667,22959,3,MZ,1,100,87
1670854101.374264,151177.333,22959,3,MZ,1,100,88
1670854101.414175,151216.000,22959,3,MZ,1,100,88
1670854101.454085,151254.667,22977,3,MZ,1,100,88
1670854101.493996,151293.333,22977,3,MZ,1,100,89
1670854101.533906,151332.000,22977,3,MZ,1,100,87
1670854101.573129,151370.000,22994,2,MZ,1,100,88
1670854101.612351,151408.000,22994,2,MZ,1,100,88
1670854101.652262,151446.667,23010,3,MZ,1,100,88
1670854101.692173,151485.333,23010,3,MZ,1,100,87
1670854101.732083,151524.000,23010,3,MZ,1,100,88
1670854101.777499,151568.000,23027,2,MZ,1,100,89
1670854101.822914,151612.000,23027,2,MZ,1,100,87
1670854101.862825,151650.667,23044,3,MZ,1,100,87
1670854101.902736,151689.333,23044,3,MZ,1,100,88
1670854101.942646,151728.000,23044,3,MZ,1,100,88
1670854101.982901,151767.000,23060,3,MZ,1,100,88
1670854102.023156,151806.000,23060,3,MZ,1,100,87
1670854102.063410,151845.000,23060,3,MZ,1,100,87
1670854102.104697,151885.000,23075,2,MZ,1,100,87
1670854102.145984,151925.000,23075,2,MZ,1,100,88
1670854102.185894,151963.667,23092,3,MZ,1,100,88
1670854102.225805,152002.333,23092,3,MZ,1,100,87
1670854102.265716,152041.000,23092,3,MZ,1,100,87
1670854102.305626,152079.667,23114,3,MZ,1,100,88
1670854102.345537,152118.333,23114,3,MZ,1,100,88
1670854102.385448,152157.000,23114,3,MZ,1,100,88
1670854102.424670,152195.000,23131,3,MZ,1,100,88
1670854102.463893,152233.000,23131,3,MZ,1,100,86
1670854102.503115,152271.000,23131,3,MZ,1,100,88
1670854102.543026,152309.667,23150,3,MZ,1,100,88
1670854102.582937,152348.333,23150,3,MZ,1,100,88
1670854102.622847,152387.000,23150,3,MZ,1,100,88
1670854102.664134,152427.000,23166,2,MZ,1,100,88
1670854102.705421,152467.000,23166,2,MZ,1,100,88
1670854102.746019,152506.333,23181,3,MZ,1,100,88
1670854102.786618,152545.667,23181,3,MZ,1,100,88
1670854102.827217,152585.000,23181,3,MZ,1,100,87
1670854102.866439,152623.000,23198,2,MZ,1,100,87
1670854102.905662,152661.000,23198,2,MZ,1,100,87
1670854102.949701,152703.667,23215,3,MZ,1,100,88
1670854102.993741,152746.333,23215,3,MZ,1,100,88
1670854103.037780,152789.000,23215,3,MZ,1,100,88
1670854103.077002,152827.000,23231,2,MZ,1,100,87
1670854103.116225,152865.000,23231,2,MZ,1,100,86
1670854103.156480,152904.000,23249,3,MZ,1,100,87
1670854103.196734,152943.000,23249,3,MZ,1,100,87
1670854103.236989,152982.000,23249,3,MZ,1,100,87
1670854103.276727,153020.500,23263,2,MZ,1,100,87
1670854103.316466,153059.000,23263,2,MZ,1,100,88
1670854103.356377,153097.667,23280,3,MZ,1,100,88
1670854103.396287,153136.333,23280,3,MZ,1,100,86
1670854103.436198,153175.000,23280,3,MZ,1,100,88
1670854103.476109,153213.667,23297,3,MZ,1,100,88
1670854103.516019,153252.333,23297,3,MZ,1,100,87
1670854103.555930,153291.000,23297,3,MZ,1,100,88
1670854103.595668,153329.500,23316,2,MZ,1,100,88
1670854103.635407,153368.000,23316,2,MZ,1,100,87
1670854103.675318,153406.667,23332,3,MZ,1,100,88
1670854103.715228,153445.333,23332,3,MZ,1,100,88
1670854103.755139,153484.000,23332,3,MZ,1,100,86
1670854103.794705,153522.333,23348,3,MZ,1,100,86
1670854103.834272,153560.667,23348,3,MZ,1,100,87
1670854103.873838,153599.000,23348,3,MZ,1,100,89
1670854103.913061,153637.000,23364,2,MZ,1,100,87
1670854103.952283,153675.000,23364,2,MZ,1,100,89
1670854103.991850,153713.333,23381,3,MZ,1,100,88
1670854104.031417,153751.667,23381,3,MZ,1,100,88
1670854104.070983,153790.000,23381,3,MZ,1,100,88
1670854104.118463,153836.000,23398,2,MZ,1,100,86
1670854104.165943,153882.000,23398,2,MZ,1,100,88
1670854104.205853,153920.667,23414,3,MZ,1,100,89
1670854104.245764,153959.333,23414,3,MZ,1,100,88
1670854104.285675,153998.000,23414,3,MZ,1,100,89
1670854104.325585,154036.667,23429,3,MZ,1,100,87
1670854104.365496,154075.333,23429,3,MZ,1,100,87
1670854104.405407,154114.000,23429,3,MZ,1,100,88
1670854104.444629,154152.000,23447,2,MZ,1,100,89
1670854104.483852,154190.000,23447,2,MZ,1,100,88
1670854104.523418,154228.333,23465,3,MZ,1,100,86
1670854104.562985,154266.667,23465,3,MZ,1,100,88
1670854104.602551,154305.000,23465,3,MZ,1,100,88
1670854104.642806,154344.000,23482,2,MZ,1,100,88
1670854104.683061,154383.000,23482,2,MZ,1,100,88
1670854104.722971,154421.667,23496,3,MZ,1,100,87
1670854104.762882,154460.333,23496,3,MZ,1,100,88
1670854104.802793,154499.000,23496,3,MZ,1,100,88
1670854104.842703,154537.667,23514,3,MZ,1,100,88
1670854104.882614,154576.333,23514,3,MZ,1,100,87
1670854104.922524,154615.000,23514,3,MZ,1,100,88
1670854104.962263,154653.500,23530,2,MZ,1,100,89
1670854105.002002,154692.000,23530,2,MZ,1,100,88
1670854105.040880,154729.667,23547,3,MZ,1,100,88
1670854105.079758,154767.333,23547,3,MZ,1,100,88
1670854105.118637,154805.000,23547,3,MZ,1,100,88
1670854105.158547,154843.667,23564,3,MZ,1,100,87
1670854105.198458,154882.333,23564,3,MZ,1,100,87
1670854105.238369,154921.000,23564,3,MZ,1,100,88
1670854105.285332,154966.500,23579,2,MZ,1,100,87
1670854105.332296,155012.000,23579,2,MZ,1,100,88
1670854105.372035,155050.500,23595,2,MZ,1,100,88
1670854105.411773,155089.000,23595,2,MZ,1,100,88
1670854105.451684,155127.667,23613,3,MZ,1,100,87
1670854105.491595,155166.333,23613,3,MZ,1,100,88
1670854105.531505,155205.000,23613,3,MZ,1,100,88
1670854105.571416,155243.667,23631,3,MZ,1,100,88
1670854105.611326,155282.333,23631,3,MZ,1,100,88
1670854105.651237,155321.000,23631,3,MZ,1,100,88
1670854105.691492,155360.000,23647,2,MZ,1,100,88
1670854105.731746,155399.000,23647,2,MZ,1,100,87
1670854105.771657,155437.667,23663,3,MZ,1,100,88
1670854105.811568,155476.333,23663,3,MZ,1,100,88
1670854105.851478,155515.000,23663,3,MZ,1,100,88
1670854105.890701,155553.000,23680,3,MZ,1,100,88
1670854105.929923,155591.000,23680,3,MZ,1,100,88
1670854105.969146,155629.000,23680,3,MZ,1,100,88
1670854106.009057,155667.667,23696,3,MZ,1,100,88
1670854106.048967,155706.333,23696,3,MZ,1,100,88
1670854106.088878,155745.000,23696,3,MZ,1,100,87
1670854106.128100,155783.000,23714,2,MZ,1,100,87
1670854106.167323,155821.000,23714,2,MZ,1,100,87
1670854106.207577,155860.000,23730,3,MZ,1,100,88
1670854106.247832,155899.000,23730,3,MZ,1,100,87
1670854106.288087,155938.000,23730,3,MZ,1,100,87
1670854106.327825,155976.500,23745,2,MZ,1,100,88
1670854106.367564,156015.000,23745,2,MZ,1,100,88
1670854106.411947,156058.000,23762,3,MZ,1,100,88
1670854106.456331,156101.000,23762,3,MZ,1,100,88
1670854106.500714,156144.000,23762,3,MZ,1,100,87
1670854106.539420,156181.500,23781,2,MZ,1,100,88
1670854106.578127,156219.000,23781,2,MZ,1,100,88
1670854106.619070,156258.667,23797,3,MZ,1,100,87
1670854106.660012,156298.333,23797,3,MZ,1,100,87
1670854106.700955,156338.000,23797,3,MZ,1,100,89
1670854106.741210,156377.000,23813,2,MZ,1,100,86
1670854106.781465,156416.000,23813,2,MZ,1,100,88
1670854106.821375,156454.667,23829,3,MZ,1,100,88
1670854106.861286,156493.333,23829,3,MZ,1,100,87
1670854106.901196,156532.000,23829,3,MZ,1,100,88
1670854106.941107,156570.667,23846,3,MZ,1,100,88
1670854106.981018,156609.333,23846,3,MZ,1,100,88
1670854107.020928,156648.000,23846,3,MZ,1,100,89
1670854107.060667,156686.500,23862,2,MZ,1,100,88
1670854107.100405,156725.000,23862,2,MZ,1,100,88
1670854107.139972,156763.333,23880,3,MZ,1,100,86
1670854107.179538,156801.667,23880,3,MZ,1,100,86
1670854107.219105,156840.000,23880,3,MZ,1,100,87
1670854107.259876,156879.500,23894,2,MZ,1,100,88
1670854107.300647,156919.000,23894,2,MZ,1,100,87
1670854107.339525,156956.667,23911,3,MZ,1,100,88
