LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
637542.799158,637542.799133,1673972039.595453,3745788.500,23847,2,EA,1,100,0.030319
637542.865723,637542.865698,1673972039.662016,3745853.000,23847,2,EA,1,100,0.030319
637542.932287,637542.932262,1673972039.728578,3745917.500,23866,2,EA,1,100,0.030319
637542.998852,637542.998827,1673972039.795141,3745982.000,23866,2,EA,1,100,0.030319
637543.064900,637543.064875,1673972039.861188,3746046.000,23883,1,EA,1,100,0.030319
637543.131465,637543.131440,1673972039.927750,3746110.500,23899,2,EA,1,100,0.030319
637543.198029,637543.198004,1673972039.994313,3746175.000,23899,2,EA,1,100,0.030319
637543.265110,637543.265085,1673972040.061391,3746240.000,23916,1,EA,1,100,0.030319
637543.332534,637543.332509,1673972040.128814,3746305.333,23940,3,EA,1,100,0.030319
637543.399959,637543.399934,1673972040.196236,3746370.667,23940,3,EA,1,100,0.030319
637543.467383,637543.467358,1673972040.263659,3746436.000,23940,3,EA,1,100,0.030319
637543.533948,637543.533923,1673972040.330222,3746500.500,23956,2,EA,1,100,0.030319
637543.600512,637543.600487,1673972040.396784,3746565.000,23956,2,EA,1,100,0.030319
637543.664497,637543.664472,1673972040.460767,3746627.000,23974,1,EA,1,100,0.030319
637543.731061,637543.731036,1673972040.527329,3746691.500,23991,2,EA,1,100,0.030319
637543.797626,637543.797600,1673972040.593892,3746756.000,23991,2,EA,1,100,0.030319
637543.863674,637543.863649,1673972040.659939,3746820.000,24007,2,EA,1,100,0.030319
637543.929722,637543.929697,1673972040.725985,3746884.000,24007,2,EA,1,100,0.030319
637543.995771,637543.995746,1673972040.792032,3746948.000,24027,1,EA,1,100,0.030319
637544.063367,637544.063342,1673972040.859626,3747013.500,24044,2,EA,1,100,0.030319
637544.130964,637544.130939,1673972040.927221,3747079.000,24044,2,EA,1,100,0.030320
637544.199076,637544.199051,1673972040.995332,3747145.000,24060,1,EA,1,100,0.030319
637544.265641,637544.265616,1673972041.061894,3747209.500,24076,2,EA,1,100,0.030319
637544.332205,637544.332180,1673972041.128457,3747274.000,24076,2,EA,1,100,0.030319
637544.399286,637544.399261,1673972041.195535,3747339.000,24095,1,EA,1,100,0.030319
637544.465850,637544.465825,1673972041.262098,3747403.500,24112,2,EA,1,100,0.030319
637544.532415,637544.532390,1673972041.328660,3747468.000,24112,2,EA,1,100,0.030319
637544.598463,637544.598438,1673972041.394707,3747532.000,24129,2,EA,1,100,0.030319
637544.664512,637544.664487,1673972041.460754,3747596.000,24129,2,EA,1,100,0.030319
637544.729528,637544.729503,1673972041.525768,3747659.000,24147,1,EA,1,100,0.030319
637544.797641,637544.797616,1673972041.593879,3747725.000,24162,2,EA,1,100,0.030319
637544.865753,637544.865728,1673972041.661989,3747791.000,24162,2,EA,1,100,0.030319
637544.932834,637544.932809,1673972041.729068,3747856.000,24179,1,EA,1,100,0.030319
637545.000430,637545.000405,1673972041.796663,3747921.500,24199,2,EA,1,100,0.030319
637545.068027,637545.068002,1673972041.864257,3747987.000,24199,2,EA,1,100,0.030319
637545.134075,637545.134050,1673972041.930304,3748051.000,24216,1,EA,1,100,0.030319
637545.200124,637545.200099,1673972041.996350,3748115.000,24230,2,EA,1,100,0.030319
637545.266172,637545.266147,1673972042.062397,3748179.000,24230,2,EA,1,100,0.030319
637545.331189,637545.331163,1673972042.127412,3748242.000,24248,1,EA,1,100,0.030319
637545.397753,637545.397728,1673972042.193974,3748306.500,24267,2,EA,1,100,0.030319
637545.464318,637545.464292,1673972042.260537,3748371.000,24267,2,EA,1,100,0.030319
637545.532430,637545.532405,1673972042.328647,3748437.000,24284,2,EA,1,100,0.030319
637545.600543,637545.600517,1673972042.396758,3748503.000,24284,2,EA,1,100,0.030319
637545.667623,637545.667598,1673972042.463836,3748568.000,24301,1,EA,1,100,0.030319
637545.734187,637545.734162,1673972042.530399,3748632.500,24318,2,EA,1,100,0.030319
637545.800752,637545.800727,1673972042.596961,3748697.000,24318,2,EA,1,100,0.030319
637545.865768,637545.865743,1673972042.661976,3748760.000,24337,2,EA,1,100,0.030319
637545.930785,637545.930760,1673972042.726991,3748823.000,24337,2,EA,1,100,0.030319
637545.997865,637545.997840,1673972042.794069,3748888.000,24355,1,EA,1,100,0.030319
637546.063914,637546.063889,1673972042.860116,3748952.000,24371,2,EA,1,100,0.030319
637546.129962,637546.129937,1673972042.926162,3749016.000,24371,2,EA,1,100,0.030319
637546.194979,637546.194954,1673972042.991177,3749079.000,24388,1,EA,1,100,0.030319
637546.261543,637546.261518,1673972043.057740,3749143.500,24403,2,EA,1,100,0.030319
637546.328108,637546.328083,1673972043.124302,3749208.000,24403,2,EA,1,100,0.030319
637546.395188,637546.395163,1673972043.191381,3749273.000,24423,1,EA,1,100,0.030319
637546.463301,637546.463276,1673972043.259491,3749339.000,24439,2,EA,1,100,0.030319
637546.531413,637546.531388,1673972043.327602,3749405.000,24439,2,EA,1,100,0.030319
637546.597978,637546.597953,1673972043.394165,3749469.500,24457,2,EA,1,100,0.030319
637546.664542,637546.664517,1673972043.460727,3749534.000,24457,2,EA,1,100,0.030319
637546.729559,637546.729534,1673972043.525742,3749597.000,24475,1,EA,1,100,0.030319
637546.795091,637546.795066,1673972043.591272,3749660.500,24490,2,EA,1,100,0.030319
637546.860624,637546.860599,1673972043.656803,3749724.000,24490,2,EA,1,100,0.030319
637546.928736,637546.928711,1673972043.724914,3749790.000,24509,1,EA,1,100,0.030319
637546.995817,637546.995791,1673972043.791992,3749855.000,24527,2,EA,1,100,0.030319
637547.062897,637547.062872,1673972043.859071,3749920.000,24527,2,EA,1,100,0.030319
637547.129978,637547.129952,1673972043.926149,3749985.000,24543,1,EA,1,100,0.030319
637547.197058,637547.197033,1673972043.993228,3750050.000,24559,2,EA,1,100,0.030319
637547.264139,637547.264113,1673972044.060307,3750115.000,24559,2,EA,1,100,0.030319
637547.329671,637547.329646,1673972044.125837,3750178.500,24575,2,EA,1,100,0.030319
637547.395203,637547.395178,1673972044.191368,3750242.000,24575,2,EA,1,100,0.030319
637547.462284,637547.462259,1673972044.258446,3750307.000,24595,1,EA,1,100,0.030319
637547.528332,637547.528307,1673972044.324493,3750371.000,24611,2,EA,1,100,0.030319
637547.594381,637547.594356,1673972044.390539,3750435.000,24611,2,EA,1,100,0.030319
637547.661461,637547.661436,1673972044.457618,3750500.000,24629,1,EA,1,100,0.030319
637547.727510,637547.727485,1673972044.523665,3750564.000,24645,2,EA,1,100,0.030319
637547.793558,637547.793533,1673972044.589711,3750628.000,24645,2,EA,1,100,0.030319
637547.861671,637547.861646,1673972044.657822,3750694.000,24662,1,EA,1,100,0.030319
637547.929267,637547.929242,1673972044.725416,3750759.500,24679,2,EA,1,100,0.030319
637547.996864,637547.996839,1673972044.793011,3750825.000,24679,2,EA,1,100,0.030319
637548.063428,637548.063403,1673972044.859574,3750889.500,24699,2,EA,1,100,0.030319
637548.129993,637548.129968,1673972044.926136,3750954.000,24699,2,EA,1,100,0.030319
637548.195009,637548.194984,1673972044.991151,3751017.000,24714,1,EA,1,100,0.030319
637548.261574,637548.261549,1673972045.057713,3751081.500,24731,2,EA,1,100,0.030319
637548.328138,637548.328113,1673972045.124276,3751146.000,24731,2,EA,1,100,0.030319
637548.395219,637548.395194,1673972045.191355,3751211.000,24747,1,EA,1,100,0.030319
637548.461267,637548.461242,1673972045.257401,3751275.000,24767,2,EA,1,100,0.030319
637548.527316,637548.527290,1673972045.323448,3751339.000,24767,2,EA,1,100,0.030319
637548.594396,637548.594371,1673972045.390526,3751404.000,24783,1,EA,1,100,0.030319
637548.660789,637548.660763,1673972045.456917,3751468.333,24806,3,EA,1,100,0.030319
637548.727181,637548.727156,1673972045.523308,3751532.667,24806,3,EA,1,100,0.030319
637548.793574,637548.793548,1673972045.589698,3751597.000,24806,3,EA,1,100,0.030319
637548.858590,637548.858565,1673972045.654713,3751660.000,24822,1,EA,1,100,0.030319
637548.925154,637548.925129,1673972045.721275,3751724.500,24841,2,EA,1,100,0.030319
637548.991719,637548.991694,1673972045.787838,3751789.000,24841,2,EA,1,100,0.030319
637549.058799,637549.058774,1673972045.854916,3751854.000,24857,1,EA,1,100,0.030319
637549.125364,637549.125339,1673972045.921479,3751918.500,24874,2,EA,1,100,0.030319
637549.191928,637549.191903,1673972045.988042,3751983.000,24874,2,EA,1,100,0.030319
637549.257461,637549.257436,1673972046.053572,3752046.500,24891,2,EA,1,100,0.030319
637549.322993,637549.322968,1673972046.119103,3752110.000,24891,2,EA,1,100,0.030319
637549.390074,637549.390049,1673972046.186181,3752175.000,24907,1,EA,1,100,0.030319
637549.456122,637549.456097,1673972046.252228,3752239.000,24925,2,EA,1,100,0.030319
637549.522171,637549.522146,1673972046.318274,3752303.000,24925,2,EA,1,100,0.030319
637549.590283,637549.590258,1673972046.386385,3752369.000,24942,1,EA,1,100,0.030319
637549.657364,637549.657339,1673972046.453464,3752434.000,24961,2,EA,1,100,0.030319
637549.724444,637549.724419,1673972046.520542,3752499.000,24961,2,EA,1,100,0.030319
637549.790493,637549.790468,1673972046.586589,3752563.000,24978,1,EA,1,100,0.030319
637549.857057,637549.857032,1673972046.653152,3752627.500,24992,2,EA,1,100,0.030319
637549.923622,637549.923597,1673972046.719714,3752692.000,24992,2,EA,1,100,0.030319
637549.990702,637549.990677,1673972046.786793,3752757.000,25013,1,EA,1,100,0.030319
637550.057267,637550.057242,1673972046.853355,3752821.500,25029,2,EA,1,100,0.030319
637550.123831,637550.123806,1673972046.919918,3752886.000,25029,2,EA,1,100,0.030319
637550.189364,637550.189338,1673972046.985448,3752949.500,25046,2,EA,1,100,0.030319
637550.254896,637550.254871,1673972047.050979,3753013.000,25046,2,EA,1,100,0.030319
637550.319913,637550.319887,1673972047.115994,3753076.000,25063,1,EA,1,100,0.030319
637550.385961,637550.385936,1673972047.182040,3753140.000,25078,2,EA,1,100,0.030319
637550.452009,637550.451984,1673972047.248087,3753204.000,25078,2,EA,1,100,0.030319
637550.520122,637550.520097,1673972047.316197,3753270.000,25097,1,EA,1,100,0.030319
637550.586686,637550.586661,1673972047.382760,3753334.500,25115,2,EA,1,100,0.030319
637550.653251,637550.653226,1673972047.449323,3753399.000,25115,2,EA,1,100,0.030319
637550.719299,637550.719274,1673972047.515369,3753463.000,25133,1,EA,1,100,0.030319
637550.785864,637550.785839,1673972047.581932,3753527.500,25149,2,EA,1,100,0.030319
637550.852428,637550.852403,1673972047.648494,3753592.000,25149,2,EA,1,100,0.030319
637550.918477,637550.918452,1673972047.714541,3753656.000,25165,2,EA,1,100,0.030319
637550.984525,637550.984500,1673972047.780588,3753720.000,25165,2,EA,1,100,0.030319
637551.053670,637551.053645,1673972047.849730,3753787.000,25185,1,EA,1,100,0.030319
637551.120234,637551.120209,1673972047.916293,3753851.500,25201,2,EA,1,100,0.030319
637551.186799,637551.186774,1673972047.982855,3753916.000,25201,2,EA,1,100,0.030319
637551.252847,637551.252822,1673972048.048902,3753980.000,25218,1,EA,1,100,0.030319
637551.318896,637551.318871,1673972048.114949,3754044.000,25233,2,EA,1,100,0.030319
637551.384944,637551.384919,1673972048.180995,3754108.000,25233,2,EA,1,100,0.030319
637551.453057,637551.453032,1673972048.249106,3754174.000,25253,1,EA,1,100,0.030319
637551.519105,637551.519080,1673972048.315152,3754238.000,25269,2,EA,1,100,0.030319
637551.585154,637551.585128,1673972048.381199,3754302.000,25269,2,EA,1,100,0.030319
637551.651202,637551.651177,1673972048.447245,3754366.000,25289,2,EA,1,100,0.030319
637551.717251,637551.717225,1673972048.513292,3754430.000,25289,2,EA,1,100,0.030319
637551.784331,637551.784306,1673972048.580371,3754495.000,25305,1,EA,1,100,0.030319
637551.851928,637551.851902,1673972048.647965,3754560.500,25320,2,EA,1,100,0.030319
637551.919524,637551.919499,1673972048.715560,3754626.000,25320,2,EA,1,100,0.030319
637551.986605,637551.986579,1673972048.782638,3754691.000,25340,1,EA,1,100,0.030319
637552.052653,637552.052628,1673972048.848685,3754755.000,25357,2,EA,1,100,0.030319
637552.118702,637552.118676,1673972048.914732,3754819.000,25357,2,EA,1,100,0.030319
637552.185782,637552.185757,1673972048.981810,3754884.000,25373,1,EA,1,100,0.030319
637552.251830,637552.251805,1673972049.047857,3754948.000,25389,2,EA,1,100,0.030319
637552.317879,637552.317854,1673972049.113903,3755012.000,25389,2,EA,1,100,0.030319
637552.383927,637552.383902,1673972049.179950,3755076.000,25405,1,EA,1,100,0.030319
637552.452040,637552.452015,1673972049.248060,3755142.000,25425,2,EA,1,100,0.030319
637552.520152,637552.520127,1673972049.316171,3755208.000,25425,2,EA,1,100,0.030319
637552.586201,637552.586176,1673972049.382218,3755272.000,25442,2,EA,1,100,0.030319
637552.652249,637552.652224,1673972049.448264,3755336.000,25442,2,EA,1,100,0.030319
637552.718298,637552.718273,1673972049.514311,3755400.000,25461,1,EA,1,100,0.030319
637552.784862,637552.784837,1673972049.580873,3755464.500,25475,2,EA,1,100,0.030319
637552.851427,637552.851402,1673972049.647436,3755529.000,25475,2,EA,1,100,0.030319
637552.917475,637552.917450,1673972049.713483,3755593.000,25496,2,EA,1,100,0.030319
637552.983524,637552.983499,1673972049.779529,3755657.000,25496,2,EA,1,100,0.030319
637553.049572,637553.049547,1673972049.845576,3755721.000,25512,1,EA,1,100,0.030319
637553.116137,637553.116112,1673972049.912138,3755785.500,25529,2,EA,1,100,0.030319
637553.182701,637553.182676,1673972049.978701,3755850.000,25529,2,EA,1,100,0.030319
637553.250814,637553.250788,1673972050.046812,3755916.000,25545,1,EA,1,100,0.030319
637553.318410,637553.318385,1673972050.114406,3755981.500,25561,2,EA,1,100,0.030319
637553.386007,637553.385981,1673972050.182001,3756047.000,25561,2,EA,1,100,0.030319
637553.453087,637553.453062,1673972050.249079,3756112.000,25580,1,EA,1,100,0.030319
637553.519652,637553.519626,1673972050.315642,3756176.500,25597,2,EA,1,100,0.030319
637553.586216,637553.586191,1673972050.382204,3756241.000,25597,2,EA,1,100,0.030319
637553.652265,637553.652239,1673972050.448251,3756305.000,25616,2,EA,1,100,0.030319
637553.718313,637553.718288,1673972050.514297,3756369.000,25616,2,EA,1,100,0.030319
637553.783330,637553.783304,1673972050.579312,3756432.000,25632,1,EA,1,100,0.030319
637553.850410,637553.850385,1673972050.646391,3756497.000,25647,2,EA,1,100,0.030319
637553.917490,637553.917465,1673972050.713469,3756562.000,25647,2,EA,1,100,0.030319
637553.985603,637553.985578,1673972050.781580,3756628.000,25673,1,EA,1,100,0.030319
637554.053199,637554.053174,1673972050.849174,3756693.500,25689,2,EA,1,100,0.030319
637554.120796,637554.120771,1673972050.916769,3756759.000,25689,2,EA,1,100,0.030319
637554.188392,637554.188367,1673972050.984364,3756824.500,25706,2,EA,1,100,0.030319
637554.255989,637554.255964,1673972051.051958,3756890.000,25706,2,EA,1,100,0.030319
637554.322037,637554.322012,1673972051.118005,3756954.000,25723,1,EA,1,100,0.030319
637554.388086,637554.388061,1673972051.184051,3757018.000,25738,2,EA,1,100,0.030319
637554.454134,637554.454109,1673972051.250098,3757082.000,25738,2,EA,1,100,0.030319
637554.520183,637554.520158,1673972051.316144,3757146.000,25754,1,EA,1,100,0.030319
637554.586747,637554.586722,1673972051.382707,3757210.500,25772,2,EA,1,100,0.030319
637554.653312,637554.653287,1673972051.449270,3757275.000,25772,2,EA,1,100,0.030319
637554.718328,637554.718303,1673972051.514284,3757338.000,25793,1,EA,1,100,0.030319
637554.786441,637554.786416,1673972051.582395,3757404.000,25808,2,EA,1,100,0.030319
637554.854553,637554.854528,1673972051.650506,3757470.000,25808,2,EA,1,100,0.030319
637554.921118,637554.921092,1673972051.717068,3757534.500,25825,2,EA,1,100,0.030319
637554.987682,637554.987657,1673972051.783631,3757599.000,25825,2,EA,1,100,0.030319
637555.054763,637555.054737,1673972051.850709,3757664.000,25845,1,EA,1,100,0.030319
637555.121327,637555.121302,1673972051.917272,3757728.500,25861,2,EA,1,100,0.030319
637555.187892,637555.187866,1673972051.983834,3757793.000,25861,2,EA,1,100,0.030319
637555.252908,637555.252883,1673972052.048849,3757856.000,25878,1,EA,1,100,0.030319
637555.318957,637555.318931,1673972052.114896,3757920.000,25893,2,EA,1,100,0.030319
637555.385005,637555.384980,1673972052.180942,3757984.000,25893,2,EA,1,100,0.030319
637555.451054,637555.451028,1673972052.246989,3758048.000,25913,1,EA,1,100,0.030319
637555.519166,637555.519141,1673972052.315099,3758114.000,25929,2,EA,1,100,0.030319
637555.587279,637555.587253,1673972052.383210,3758180.000,25929,2,EA,1,100,0.030319
637555.654359,637555.654334,1673972052.450289,3758245.000,25947,1,EA,1,100,0.030319
637555.720923,637555.720898,1673972052.516851,3758309.500,25964,2,EA,1,100,0.030319
637555.787488,637555.787463,1673972052.583414,3758374.000,25964,2,EA,1,100,0.030319
637555.852504,637555.852479,1673972052.648428,3758437.000,25980,2,EA,1,100,0.030319
637555.917521,637555.917496,1673972052.713443,3758500.000,25980,2,EA,1,100,0.030319
637555.984601,637555.984576,1673972052.780521,3758565.000,26000,1,EA,1,100,0.030319
637556.051166,637556.051141,1673972052.847084,3758629.500,26017,2,EA,1,100,0.030319
637556.117730,637556.117705,1673972052.913647,3758694.000,26017,2,EA,1,100,0.030319
637556.185843,637556.185818,1673972052.981757,3758760.000,26033,1,EA,1,100,0.030319
637556.253439,637556.253414,1673972053.049352,3758825.500,26049,2,EA,1,100,0.030319
637556.321036,637556.321011,1673972053.116946,3758891.000,26049,2,EA,1,100,0.030319
637556.387084,637556.387059,1673972053.182993,3758955.000,26065,1,EA,1,100,0.030319
637556.453649,637556.453624,1673972053.249556,3759019.500,26085,2,EA,1,100,0.030319
637556.520213,637556.520188,1673972053.316118,3759084.000,26085,2,EA,1,100,0.030319
637556.586262,637556.586236,1673972053.382165,3759148.000,26102,2,EA,1,100,0.030319
637556.652310,637556.652285,1673972053.448211,3759212.000,26102,2,EA,1,100,0.030319
637556.718359,637556.718333,1673972053.514258,3759276.000,26121,1,EA,1,100,0.030319
637556.784407,637556.784382,1673972053.580305,3759340.000,26135,2,EA,1,100,0.030319
637556.850456,637556.850430,1673972053.646351,3759404.000,26135,2,EA,1,100,0.030319
637556.917020,637556.916995,1673972053.712914,3759468.500,26156,2,EA,1,100,0.030319
